,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
19755,6.14e+17,Departamento nuevo en excelente zona.,456241631,Carlos,Benito JuÃ¡rez,19.38329,-99.18398,Entire home/apt,1500.0,1.0,2.0,14/06/2022,1.25,1.0,365.0,2.0
19756,6.16e+17,202â LA MEJOR UBICACIÃN ! REFORMA / CHAPULTEPEC â,452872126,Rio Hudson,CuauhtÃ©moc,19.42545,-99.17539,Entire home/apt,1171.0,2.0,5.0,18/06/2022,4.69,9.0,355.0,5.0
19757,6.14e+17,Executive suite with A/C & Free WiFi in Polanco,137310820,ParaÃ­so,Miguel Hidalgo,19.43372,-99.1894,Private room,632.0,1.0,2.0,17/06/2022,2.0,12.0,362.0,2.0
19758,6.16e+17,Private Terrace in the Heart of La Condesa,182488173,Ivan,CuauhtÃ©moc,19.41153,-99.17199,Entire home/apt,3029.0,2.0,3.0,05/06/2022,3.0,22.0,365.0,3.0
19759,6.12e+17,Eclectical stylish green. Polanco next Liverpool,104953556,Jose David & Nataly,Miguel Hidalgo,19.432699,-99.181763,Entire home/apt,2037.0,2.0,3.0,10/06/2022,3.0,24.0,356.0,3.0
19760,6.16e+17,Cuarto de huÃ©spedes con baÃ±o privado y jardines,420106182,Alex,Tlalpan,19.29654,-99.15954,Private room,280.0,1.0,5.0,28/05/2022,2.88,2.0,325.0,5.0
19761,6.16e+17,HabitaciÃ³n individual vista a la calle.,414194557,Allegro,Miguel Hidalgo,19.43697,-99.20495,Private room,799.0,1.0,1.0,03/05/2022,0.6,7.0,364.0,1.0
19762,6.12e+17,Acogedor y estratÃ©gico Espacio Suite La Villa CDMX,407830922,Luis,Gustavo A. Madero,19.4846,-99.12334,Private room,283.0,2.0,5.0,20/06/2022,4.55,2.0,251.0,5.0
19763,6.14e+17,Departamento Minimalista en Planta Alta,63826348,Guadalupe,Benito JuÃ¡rez,19.384192,-99.136932,Entire home/apt,900.0,5.0,0.0,31/12/2022,1.5860325810283387,2.0,90.0,0.0
19764,6.16e+17,"Magnifica y Lujosa casa a pasos de Polanco, Roof",456695402,Adrian,Miguel Hidalgo,19.43418,-99.18014,Entire home/apt,3288.0,2.0,2.0,13/06/2022,2.0,1.0,82.0,2.0
19765,6.14e+17,Amazing view | Cool apartment | Roma Sur,374619824,YakarÃ©,CuauhtÃ©moc,19.40558,-99.16168,Entire home/apt,1414.0,3.0,0.0,31/12/2022,1.5860325810283387,6.0,364.0,0.0
19766,6.14e+17,IncreÃ­ble Depto PATRIOTISMO METROPOLI. 1BR/3 pers,42436205,Hector,Benito JuÃ¡rez,19.393562,-99.182091,Entire home/apt,649.0,1.0,5.0,18/06/2022,3.95,3.0,352.0,5.0
19767,6.14e+17,VH | SUITE c/wifi | Casa con Terrazas y GYM |184,382880251,Carcho,CuauhtÃ©moc,19.431843,-99.168762,Private room,800.0,1.0,3.0,09/06/2022,3.0,44.0,156.0,3.0
19768,6.12e+17,Beautiful flat in the heart of Roma Norte,48117707,Arsenio,CuauhtÃ©moc,19.4116,-99.15666,Entire home/apt,1500.0,2.0,2.0,16/05/2022,1.18,1.0,358.0,2.0
19769,6.16e+17,Oasis San Miguel,456702987,Emma,Miguel Hidalgo,19.40556,-99.18745,Entire home/apt,781.0,2.0,3.0,19/06/2022,2.25,1.0,162.0,3.0
19770,6.13e+17,Cousy room in the heart of Condesa neighborhood,455881748,Yula,CuauhtÃ©moc,19.407833,-99.171761,Private room,351.0,1.0,16.0,20/06/2022,10.67,2.0,350.0,16.0
19771,6.14e+17,"Espacioso 3 RecÃ¡maras, ESTACIONAMIENTO",35255741,Juan,CuauhtÃ©moc,19.423695,-99.170303,Entire home/apt,1343.0,1.0,9.0,14/06/2022,5.09,15.0,57.0,9.0
19772,6.14e+17,VH | GRAN HABITACIÃN CERCA DE REFORMA | 188,382880251,Carcho,CuauhtÃ©moc,19.431843,-99.168762,Private room,800.0,1.0,0.0,31/12/2022,1.5860325810283387,44.0,341.0,0.0
19773,6.16e+17,Cuarto BaÃ±o Compartido+Desayuno Hipodromo Condesa,445267110,Patricia,CuauhtÃ©moc,19.40904,-99.18056,Private room,750.0,2.0,1.0,15/05/2022,0.77,3.0,246.0,1.0
19774,6.16e+17,Casa25 / Piso 3 HabitaciÃ³n 03,189846324,JosÃ© Gerardo,CoyoacÃ¡n,19.321651,-99.116646,Private room,350.0,1.0,0.0,31/12/2022,1.5860325810283387,8.0,355.0,0.0
19775,6.14e+17,Charming 3BR Apartment w/ Free Laundry and Fast WiFi at Condesa â¢ Roma,442065952,Ricardo,CuauhtÃ©moc,19.419672,-99.175301,Entire home/apt,1441.0,1.0,4.0,07/06/2022,3.75,79.0,348.0,4.0
19776,6.14e+17,Explore Condesa - Roma at Fully Equipped 2BR Apartment Â· 7 Min Walk to Reforma,442065952,Ricardo,CuauhtÃ©moc,19.419672,-99.175301,Entire home/apt,1372.0,1.0,1.0,27/05/2022,1.0,79.0,353.0,1.0
19777,6.13e+17,Discover Mexico City Best Location in Modern 2BR Apartment w/ Fast WiFi + Free Parking,442065952,Ricardo,CuauhtÃ©moc,19.421402,-99.162895,Entire home/apt,1372.0,1.0,7.0,05/06/2022,5.38,79.0,342.0,7.0
19778,6.13e+17,Enjoy Condesa - Roma at Fully Equipped 2BR Apartment w/ Parking + Fast WiFi Â·7 Min Walk to Reforma,442065952,Ricardo,CuauhtÃ©moc,19.421402,-99.162895,Entire home/apt,1243.0,1.0,3.0,09/06/2022,2.25,79.0,354.0,3.0
19779,6.13e+17,Charming 2BR Apartment w/ Parking and Fast WiFi at Condesa â¢ Roma,442065952,Ricardo,CuauhtÃ©moc,19.421402,-99.162895,Entire home/apt,1243.0,1.0,5.0,19/06/2022,4.17,79.0,360.0,5.0
19780,6.16e+17,Cuarto con BaÃ±o Privado+Desayuno HipodromoCondesa,445267110,Patricia,CuauhtÃ©moc,19.40917,-99.18075,Private room,850.0,2.0,2.0,29/05/2022,2.0,3.0,241.0,2.0
19781,6.16e+17,"Departamento con 2 recamaras,sala grande y 3 baÃ±os",456718752,Elena,Miguel Hidalgo,19.431662,-99.20295,Entire home/apt,2300.0,90.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
19782,6.13e+17,Glamourous 2BR Apartment w/ Parking + Fast WiFi Â· Perfect to Enjoy Mexico City Â· Near Downtown,442065952,Ricardo,CuauhtÃ©moc,19.421402,-99.162895,Entire home/apt,1443.0,1.0,2.0,05/06/2022,2.0,79.0,355.0,2.0
19783,6.14e+17,Enjoy Condesa - Roma at Fully Equipped 2BR Apartment Near Reforma,442065952,Ricardo,CuauhtÃ©moc,19.419672,-99.175301,Entire home/apt,1441.0,1.0,3.0,12/06/2022,2.43,79.0,342.0,3.0
19784,6.16e+17,Moderno y Acogedor Apartamento  2BR 2BA,456726339,Paulina,Benito JuÃ¡rez,19.36975,-99.17114,Entire home/apt,1990.0,2.0,2.0,19/06/2022,1.33,1.0,176.0,2.0
19785,6.14e+17,Luxury & Bright 2BR Apartment Â· Perfect for Explore Mexico City w/ Self Check-in & Fast WiFi,442065952,Ricardo,CuauhtÃ©moc,19.419672,-99.175301,Entire home/apt,1441.0,1.0,3.0,12/06/2022,2.5,79.0,316.0,3.0
19786,6.14e+17,Comfortable 2BR Apartment w/ Self Check-in Condesa - Roma Â· Near to Reforma,442065952,Ricardo,CuauhtÃ©moc,19.419672,-99.175301,Entire home/apt,1441.0,1.0,3.0,07/06/2022,3.0,79.0,336.0,3.0
19787,6.14e+17,Luxurious 2BR Apartment w/ Fast WiFi Workspace + Free Laundry at Roma - Condesa,442065952,Ricardo,CuauhtÃ©moc,19.419672,-99.175301,Entire home/apt,1441.0,1.0,2.0,05/06/2022,2.0,79.0,318.0,2.0
19788,6.14e+17,Glamourous 2BR Apartment Perfect to Enjoy Mexico City - Near Downtown,442065952,Ricardo,CuauhtÃ©moc,19.419672,-99.175301,Entire home/apt,1441.0,1.0,2.0,15/06/2022,1.58,79.0,308.0,2.0
19789,6.14e+17,Discover Mexico City Best Location in Modern 2BR Apartment w/ Fast WiFi + Free Laundry,442065952,Ricardo,CuauhtÃ©moc,19.419672,-99.175301,Entire home/apt,1347.0,1.0,4.0,16/06/2022,3.75,79.0,335.0,4.0
19790,6.13e+17,Agradable habitaciÃ³n privada con baÃ±o propio,454921974,Maria Isabel,Miguel Hidalgo,19.44786,-99.21477,Private room,385.0,1.0,8.0,15/06/2022,6.32,3.0,344.0,8.0
19791,6.13e+17,Peaceful & Charming 2BR Apartment â¢ Free Parking + Fast WiFi Â· Best Location in Mexico City,442065952,Ricardo,CuauhtÃ©moc,19.421402,-99.162895,Entire home/apt,1443.0,1.0,1.0,16/05/2022,0.79,79.0,347.0,1.0
19792,6.13e+17,Casa XXX1 Kinky suite  Gay  Zona rosa CDMX,162390141,Jorge,CuauhtÃ©moc,19.426676,-99.16555,Private room,1166.0,1.0,0.0,31/12/2022,1.5860325810283387,4.0,363.0,0.0
19793,6.13e+17,Luxurious 3BR Apartment w/ Parking + Fast WiFi at Roma - Condesa Â· Best Location,442065952,Ricardo,CuauhtÃ©moc,19.421402,-99.162895,Entire home/apt,1243.0,1.0,7.0,20/06/2022,5.68,79.0,347.0,7.0
19794,6.16e+17,Beautiful apartment in Roma with super fast WiFi.,56849862,Ricardo,CuauhtÃ©moc,19.41095,-99.16212,Entire home/apt,1130.0,1.0,6.0,20/06/2022,3.83,1.0,294.0,6.0
19795,6.13e+17,"Estrena Loft precioso en CoyoacÃ¡n, sur de la CDMX",114983862,Adriana,CoyoacÃ¡n,19.33022,-99.15131,Entire home/apt,668.0,1.0,0.0,31/12/2022,1.5860325810283387,2.0,90.0,0.0
19796,6.13e+17,Residence in Lomas with Private Security,25067552,Hector,Miguel Hidalgo,19.39823,-99.23643,Entire home/apt,10121.0,3.0,0.0,31/12/2022,1.5860325810283387,2.0,45.0,0.0
19797,6.13e+17,Interior Designed Luxury Home in Condesa,428819716,Rosti,CuauhtÃ©moc,19.41395,-99.17625,Entire home/apt,10933.0,3.0,6.0,30/05/2022,4.0,1.0,342.0,6.0
19798,6.13e+17,6A Loft Reforma / Angel Independencia / Zona Rosa,185238567,Marco,CuauhtÃ©moc,19.43071,-99.16834,Entire home/apt,1024.0,2.0,6.0,02/06/2022,3.6,14.0,361.0,6.0
19799,6.14e+17,Discover Mexico City Best Location in Modern 2BR Apartment w/ Fast WiFi + Free Laundry,442065952,Ricardo,CuauhtÃ©moc,19.419672,-99.175301,Entire home/apt,1370.0,1.0,3.0,10/06/2022,2.31,79.0,322.0,3.0
19800,6.14e+17,Spacious & Bright 2BR Apartment at Roma / Condesa w/ Self Check-in + Fast WiFi Â· Near Reforma - 7 Min Walk,442065952,Ricardo,CuauhtÃ©moc,19.419672,-99.175301,Entire home/apt,1372.0,1.0,3.0,24/05/2022,2.2,79.0,354.0,3.0
19801,6.14e+17,Peaceful & Charming 2BR Apartment â¢ Best Location in Mexico City,442065952,Ricardo,CuauhtÃ©moc,19.419672,-99.175301,Entire home/apt,1372.0,1.0,1.0,15/05/2022,0.77,79.0,357.0,1.0
19802,6.16e+17,"Comfortable, and very well located 2bdr apartment",81997438,Israel,CuauhtÃ©moc,19.43301,-99.16445,Entire home/apt,1570.0,1.0,1.0,30/05/2022,1.0,7.0,245.0,1.0
19803,6.17e+17,2 Hermosas habitaciones para 4 personas,305398959,Yazmin Alejandra,Benito JuÃ¡rez,19.36191,-99.1483,Private room,750.0,3.0,0.0,31/12/2022,1.5860325810283387,8.0,365.0,0.0
19804,6.14e+17,Chic Suite Polanco,42602773,Susana,Miguel Hidalgo,19.43372,-99.1868,Entire home/apt,890.0,2.0,6.0,05/06/2022,4.29,3.0,337.0,6.0
19805,6.13e+17,Room in shared-flat next to Condesa 420 friendly,11909370,Rodrigo,Miguel Hidalgo,19.40512,-99.17934,Private room,299.0,1.0,0.0,31/12/2022,1.5860325810283387,1.0,353.0,0.0
19806,6.17e+17,HabitaciÃ³n amplia e iluminada en casa privada,456779736,Christopher,CoyoacÃ¡n,19.33176,-99.15196,Private room,400.0,1.0,0.0,31/12/2022,1.5860325810283387,1.0,358.0,0.0
19807,6.13e+17,PequeÃ±o Cuarto en Centro de Condesa PB c/Patio B&B,124743956,Arturo,CuauhtÃ©moc,19.406693,-99.170601,Private room,242.0,1.0,15.0,17/06/2022,8.49,8.0,157.0,15.0
19808,6.14e+17,Â¡IncreÃ­ble Suite en Masaryk!,213026234,Irma,Miguel Hidalgo,19.43114,-99.18083,Private room,1700.0,1.0,0.0,31/12/2022,1.5860325810283387,11.0,329.0,0.0
19809,6.15e+17,HabitaciÃ³n a dos cuadras de WORLD TRADE CENTER.,49052729,Ricardo,Benito JuÃ¡rez,19.3908,-99.17494,Private room,401.0,2.0,6.0,12/06/2022,3.46,1.0,60.0,6.0
19810,6.17e+17,Dreamy glass cottage in forest. fire pit+hot tub 3,102546464,Andrea,Cuajimalpa de Morelos,19.34828,-99.29509,Entire home/apt,1100.0,1.0,2.0,29/05/2022,2.0,9.0,356.0,2.0
19811,6.15e+17,HabitaciÃ³n privada en el corazÃ³n de Roma Norte.,388950744,Andrea,CuauhtÃ©moc,19.4189,-99.16692,Private room,425.0,3.0,9.0,31/05/2022,4.91,3.0,348.0,9.0
19812,6.13e+17,VH | Disfruta Depa | Gym & WIFI | Roma CDMX | 200,22758914,Raquel,CuauhtÃ©moc,19.419888,-99.17202,Entire home/apt,1545.0,1.0,3.0,17/06/2022,2.2,128.0,176.0,3.0
19813,6.17e+17,Dreamy glass cottage in forest. fire pit+hot tub 4,102546464,Andrea,Cuajimalpa de Morelos,19.34691,-99.29697,Private room,887.0,1.0,6.0,05/06/2022,4.0,9.0,361.0,6.0
19814,6.17e+17,"Casa duplex, cerca del centro",423114173,Marcos Israel,Gustavo A. Madero,19.47897,-99.12826,Entire home/apt,776.0,4.0,1.0,26/05/2022,1.0,6.0,365.0,1.0
19815,6.13e+17,Tu espacio privado  para fiestas en la Roma .,249679150,Ivan,CuauhtÃ©moc,19.41084,-99.15772,Entire home/apt,1300.0,1.0,7.0,12/06/2022,3.89,3.0,354.0,7.0
19816,6.15e+17,VH | Depa 2 Rec & WIFI + Lavadora | Roma CDMX | 22,456003891,Virtual Homes,CuauhtÃ©moc,19.42037285,-99.17047194,Entire home/apt,1990.0,1.0,3.0,13/06/2022,1.96,6.0,87.0,3.0
19817,6.15e+17,Departamento en el Sur de la CDMX,346782177,Laura,Ãlvaro ObregÃ³n,19.32695,-99.20251,Entire home/apt,1042.0,2.0,0.0,31/12/2022,1.5860325810283387,5.0,365.0,0.0
19818,6.17e+17,HERMOSO DEPARTAMENTO CON DOS RECAMARAS...,456787840,Eva,Ãlvaro ObregÃ³n,19.39697,-99.20635,Private room,500.0,1.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
19819,6.15e+17,CONDESA-Spacious Apt Live/Work 3BR 2BA 8pax,101508636,Karly,CuauhtÃ©moc,19.417006,-99.177612,Entire home/apt,5024.0,1.0,2.0,17/06/2022,2.0,20.0,57.0,2.0
19820,6.17e+17,Chic Penthouse in Roma Norte with Amazing Views,448943389,Casa,CuauhtÃ©moc,19.41605,-99.15487,Entire home/apt,1825.0,1.0,3.0,22/05/2022,2.43,4.0,364.0,3.0
19821,6.15e+17,VH | GREAT WIFI | FLAT 2B w/comfy beds | 62,456003891,Virtual Homes,CuauhtÃ©moc,19.418423,-99.165604,Entire home/apt,1385.0,1.0,2.0,05/06/2022,1.15,6.0,356.0,2.0
19822,6.13e+17,CÃ³modo y amplio departamento bien iluminado,456012067,Jorge,Miguel Hidalgo,19.44399,-99.20209,Entire home/apt,1514.0,2.0,2.0,06/06/2022,1.87,1.0,344.0,2.0
19823,6.17e+17,Delighted Heaven 3 BR Duplex in Roma Norte,6529931,Enrico,CuauhtÃ©moc,19.4169,-99.16039,Entire home/apt,1823.0,1.0,5.0,12/06/2022,3.26,13.0,248.0,5.0
19824,6.13e+17,VH | Depa Amueblado + WIFI | GRAN UBICACIÃN | 222,22758914,Raquel,Miguel Hidalgo,19.439548,-99.177231,Entire home/apt,949.0,1.0,6.0,02/06/2022,4.19,128.0,319.0,6.0
19825,6.15e+17,â Departamento en el Sur de CDMX âHermosoâ,346782177,Laura,Ãlvaro ObregÃ³n,19.32801,-99.20263,Entire home/apt,4143.0,1.0,0.0,31/12/2022,1.5860325810283387,5.0,365.0,0.0
19826,6.17e+17,CÃ³modo y cÃ©ntrico departamento privado (B),258874446,Gabriela,Iztacalco,19.38861,-99.13127,Entire home/apt,500.0,3.0,1.0,07/05/2022,0.65,2.0,365.0,1.0
19827,6.15e+17,CONDESA-Spacious Apt Live/Work 2BR 2BA 4pax,101508636,Karly,CuauhtÃ©moc,19.417006,-99.177612,Entire home/apt,4039.0,1.0,1.0,19/06/2022,1.0,20.0,90.0,1.0
19828,6.13e+17,VH | POLANCO depa amplio + gran WIFI | 226,22758914,Raquel,Miguel Hidalgo,19.438122,-99.20163,Entire home/apt,3065.0,1.0,3.0,04/06/2022,1.73,128.0,224.0,3.0
19829,6.17e+17,Loft moderno en la JuÃ¡rez,456835480,Eliana,CuauhtÃ©moc,19.424038,-99.168121,Entire home/apt,1186.0,2.0,8.0,12/06/2022,5.0,2.0,280.0,8.0
19830,6.13e+17,Comfy 2Br 2Bth/espectacular location/ new building,23468816,Alex,CuauhtÃ©moc,19.42823,-99.15893,Entire home/apt,1185.0,2.0,4.0,12/06/2022,2.4,16.0,362.0,4.0
19831,6.13e+17,Room in the heart of La Roma,2719345,Andrea,CuauhtÃ©moc,19.4214,-99.15929,Private room,800.0,15.0,0.0,31/12/2022,1.5860325810283387,2.0,324.0,0.0
19832,6.13e+17,Privado Cerca TasqueÃ±a CoyoacÃ¡n Centro Xoco 20 Nov,412282079,Manuel,Benito JuÃ¡rez,19.35975,-99.14329,Entire home/apt,379.0,1.0,0.0,31/12/2022,1.5860325810283387,6.0,355.0,0.0
19833,6.13e+17,DEPTO pequeÃ±o independiente cerca aeropuerto,210604036,Reyna,Iztacalco,19.39931,-99.06781,Entire home/apt,395.0,1.0,0.0,31/12/2022,1.5860325810283387,1.0,175.0,0.0
19834,6.15e+17,Comodo y Acogedor Estudio,83369983,J Gaston,Tlalpan,19.286947,-99.219551,Entire home/apt,690.0,1.0,1.0,28/05/2022,1.0,2.0,358.0,1.0
19835,6.15e+17,CONDESA- Spacious Apt Live/Work 2BR 2BA 5pax,101508636,Karly,CuauhtÃ©moc,19.417006,-99.177612,Entire home/apt,4442.0,1.0,1.0,18/06/2022,1.0,20.0,99.0,1.0
19836,6.15e+17,Depa cerca Palacio Deportes Foro Sol aeropuerto,103685891,Karla Gabriela,Venustiano Carranza,19.42551,-99.10715,Entire home/apt,1300.0,1.0,1.0,08/05/2022,0.67,2.0,350.0,1.0
19837,6.15e+17,Lovely bedroom with balcony hosted by Diana,444789673,Diana,CuauhtÃ©moc,19.41343,-99.18051,Private room,750.0,1.0,1.0,05/05/2022,0.61,3.0,311.0,1.0
19838,6.15e+17,VH| DEPA equipado c/CAMA CÃMODA | ROMA | 175,456003891,Virtual Homes,CuauhtÃ©moc,19.420256,-99.170204,Entire home/apt,1337.0,1.0,3.0,17/06/2022,3.0,6.0,180.0,3.0
19839,6.15e+17,"Hermoso depto, 3 RecÃ¡maras, 2 baÃ±os en LA ROMA",3919211,VÃ­ctor,CuauhtÃ©moc,19.42301,-99.15742,Entire home/apt,1212.0,2.0,6.0,12/06/2022,3.75,37.0,41.0,6.0
19840,6.17e+17,CÃ³modo y cÃ©ntrico departamento privado (A),258874446,Gabriela,Iztacalco,19.38772,-99.131538,Entire home/apt,550.0,3.0,0.0,31/12/2022,1.5860325810283387,2.0,365.0,0.0
19841,6.15e+17,"VH| LOFT w/GYM, wifi & washer at Roma Norte | 2",456003891,Virtual Homes,CuauhtÃ©moc,19.420507,-99.166916,Entire home/apt,1334.0,1.0,3.0,11/06/2022,2.65,6.0,173.0,3.0
19842,6.13e+17,"Azotea hab9privada con frigobar, micro y+ en piso3",54845856,David,CuauhtÃ©moc,19.44116,-99.16339,Private room,329.0,1.0,4.0,01/06/2022,2.22,8.0,347.0,4.0
19843,6.17e+17,Homely & pretty | Best location | Condesa,182488173,Ivan,CuauhtÃ©moc,19.41132,-99.17315,Entire home/apt,989.0,1.0,1.0,07/05/2022,0.64,22.0,355.0,1.0
19844,6.13e+17,"A 150 metros de TODO : CARSO, ACUARIO, MUNDET",4279857,Gabriela,Miguel Hidalgo,19.43942,-99.20887,Private room,669.0,3.0,0.0,31/12/2022,1.5860325810283387,4.0,363.0,0.0
19845,6.15e+17,"VH | DESIGNED FLAT 3BR, wifi & parking | 104",456183088,Virtual Homes,Miguel Hidalgo,19.436108,-99.19249,Entire home/apt,3287.0,1.0,5.0,19/05/2022,3.19,6.0,320.0,5.0
19846,6.17e+17,Beautiful safe space across street from Roma Norte,456861157,Marcela,CuauhtÃ©moc,19.41524,-99.15478,Private room,408.0,2.0,4.0,27/05/2022,2.73,1.0,323.0,4.0
19847,6.13e+17,CÃ³modo departamento cerca  de Bellas Artes.,120756816,Roxana,CuauhtÃ©moc,19.44022,-99.14431,Private room,800.0,1.0,3.0,15/06/2022,1.7,1.0,321.0,3.0
19848,6.13e+17,Mi PequeÃ±o Espacio,2120750,Veronica,CuauhtÃ©moc,19.41168,-99.17577,Private room,507.0,1.0,0.0,31/12/2022,1.5860325810283387,2.0,354.0,0.0
19849,6.17e+17,"""Hermoso condominio con excelente ubicaciÃ³n""",456864829,Maria,Benito JuÃ¡rez,19.38582,-99.15441,Entire home/apt,900.0,1.0,3.0,04/06/2022,3.0,1.0,78.0,3.0
19850,6.13e+17,HabitaciÃ³n en Departamento compartido King Size,130178577,Bruno,Miguel Hidalgo,19.45087,-99.16905,Private room,297.0,1.0,2.0,30/05/2022,1.13,1.0,136.0,2.0
19851,6.15e+17,VH | Amazing FLAT | POOL + SMART TV + WIFI | 36,456003891,Virtual Homes,CuauhtÃ©moc,19.413677,-99.165466,Entire home/apt,3490.0,1.0,1.0,08/06/2022,1.0,6.0,334.0,1.0
19852,6.17e+17,Highrise condo rooftop hotcold tub gym WiFi400Mbps,6671822,RaÃºl,CuauhtÃ©moc,19.41054,-99.17962,Entire home/apt,2634.0,4.0,4.0,20/06/2022,3.24,5.0,80.0,4.0
19853,6.17e+17,EL LOFT DE COYOACAN,242545805,Roberto,CoyoacÃ¡n,19.34885,-99.16591,Entire home/apt,800.0,2.0,3.0,20/06/2022,3.0,3.0,180.0,3.0
19854,6.15e+17,VH| FLAT w/2 BR | WIFI & TERRACE | POLANCO | 106,456183088,Virtual Homes,Miguel Hidalgo,19.436108,-99.19249,Entire home/apt,2445.0,1.0,1.0,09/05/2022,0.68,6.0,352.0,1.0
19855,6.15e+17,VH | Wake up in POLANCO | COMFY BEDS | 105,456183088,Virtual Homes,Miguel Hidalgo,19.436108,-99.19249,Entire home/apt,2370.0,1.0,4.0,18/06/2022,4.0,6.0,318.0,4.0
19856,6.13e+17,"Av PENSYLVANIA 215 int 202, Napoles âLA GALERIA 2â",5018441,Guillermo,Benito JuÃ¡rez,19.38672,-99.17662,Entire home/apt,1586.0,2.0,3.0,19/06/2022,3.0,3.0,298.0,3.0
19857,6.13e+17,RecÃ¡mara c/baÃ±o privado en departamento compartido,456033237,Raymundo,CuauhtÃ©moc,19.43955,-99.16632,Private room,350.0,30.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
19858,6.17e+17,"Depto de 2 recÃ¡maras,ubicaciÃ³n cÃ©ntrica 2do piso",206888201,Ale,Venustiano Carranza,19.41566,-99.1244,Entire home/apt,550.0,1.0,2.0,20/06/2022,2.0,2.0,214.0,2.0
19859,6.13e+17,Discover Polanco-Masaryk in Glamorous 3BR Apartment w/ Fast WiFi + Parking,442065952,Ricardo,Miguel Hidalgo,19.432571,-99.19091,Entire home/apt,2518.0,1.0,6.0,06/06/2022,4.09,79.0,320.0,6.0
19860,6.15e+17,207 Frente a Liverpool Polanco Mini Suite,65155381,Luis Leonel,Miguel Hidalgo,19.43296,-99.18067,Private room,371.0,1.0,9.0,07/06/2022,5.19,25.0,363.0,9.0
19861,6.17e+17,S-12,143205664,Elizabeth,CuauhtÃ©moc,19.41855,-99.1714,Private room,750.0,2.0,0.0,31/12/2022,1.5860325810283387,1.0,359.0,0.0
19862,6.15e+17,Nuevo y lujoso depto con amenidades Nuevo Polanco,27841247,Montserrat,Miguel Hidalgo,19.441612,-99.195938,Entire home/apt,1500.0,1.0,1.0,07/05/2022,0.65,29.0,324.0,1.0
19863,6.15e+17,Cozy Room,180614169,Acn,CuauhtÃ©moc,19.41159,-99.17737,Private room,611.0,7.0,0.0,31/12/2022,1.5860325810283387,5.0,365.0,0.0
19864,6.13e+17,Masaryk 3BR Spacious & Bright Apartment w/ Parking + Fast WiFi Â· Best Location,442065952,Ricardo,Miguel Hidalgo,19.432571,-99.19091,Entire home/apt,2535.0,1.0,1.0,18/06/2022,1.0,79.0,329.0,1.0
19865,6.13e+17,Peaceful & Charming 3BR Apartment w/ Parking at Masaryk-Polanco â¢ Best Location in Mexico City,442065952,Ricardo,Miguel Hidalgo,19.432571,-99.19091,Entire home/apt,2088.0,1.0,7.0,13/06/2022,3.96,79.0,354.0,7.0
19866,6.13e+17,Loft with Pool | Balcony view to Reforma Avenue,35171526,Arturo,CuauhtÃ©moc,19.43368,-99.15126,Entire home/apt,1543.0,1.0,2.0,12/05/2022,1.13,5.0,0.0,2.0
19867,6.13e+17,"Hermoso Loft a unos pasos del Ãngel, sÃºper ubicado",455866252,Cecilia,CuauhtÃ©moc,19.43044,-99.16826,Entire home/apt,1230.0,3.0,4.0,14/06/2022,2.73,1.0,301.0,4.0
19868,6.13e+17,Hermoso y reciÃ©n amueblado departamento en Polanco,235304183,Liliana,Miguel Hidalgo,19.43823,-99.20929,Entire home/apt,1350.0,1.0,3.0,14/06/2022,1.91,4.0,166.0,3.0
19869,6.17e+17,Departamento en las nubes Polanco,223344367,Roberto,Miguel Hidalgo,19.44073,-99.18265,Entire home/apt,969.0,2.0,4.0,18/06/2022,4.0,4.0,259.0,4.0
19870,6.13e+17,Mr. W | Antique Decor Shelter | 2Br | Gym,10764020,Mr. W,CuauhtÃ©moc,19.42167,-99.16959,Entire home/apt,2618.0,1.0,1.0,15/05/2022,0.77,170.0,365.0,1.0
19871,6.15e+17,"CÃ¡lido departamento Pet Friendly, Ciudad de Mexico",56102568,Alberto,Azcapotzalco,19.478542,-99.177292,Entire home/apt,603.0,2.0,12.0,13/06/2022,7.83,1.0,313.0,12.0
19872,6.17e+17,"HabitaciÃ³n cÃ³moda,  gran ubicaciÃ³n en Condesa.",57458108,David,CuauhtÃ©moc,19.41363,-99.17319,Private room,680.0,3.0,1.0,15/05/2022,0.77,1.0,364.0,1.0
19873,6.17e+17,Condesa beautiful views of the city,356357103,Rebeca,CuauhtÃ©moc,19.40938,-99.17872,Entire home/apt,3207.0,3.0,4.0,19/06/2022,2.61,1.0,196.0,4.0
19874,6.15e+17,Suite Loft con la mejor ubicaciÃ³n de Santa Fe CDMX,257853661,Ramon,Cuajimalpa de Morelos,19.36152,-99.26771,Entire home/apt,1079.0,1.0,4.0,04/06/2022,2.35,13.0,360.0,4.0
19875,6.13e+17,"Hermosa casa llena de vida,luz y tranquilidad",456070078,Edgar,CoyoacÃ¡n,19.35495,-99.13188,Private room,600.0,1.0,0.0,31/12/2022,1.5860325810283387,1.0,365.0,0.0
